symbol,name
axlUSDC,Axelar Wrapped USDC
MOPS,Mops
WALV,Alvey Chain
THB,Thunder Brawl
STD,STEED
ATH,AETHR
SAK,Sakura Planet
IGT,Starfish OS
SHUSH,Shush Club
POOP,Poochain
MYC,Mycelium
PP,Phoenix Protocol Dao
XIX,Million Pixel
OMNOM,Doge Eat Doge
YPC,YoungParrot
CTR,Concentrator
RBTR,Arbitrage Token
DOGEPUP,Doge Pup Token
MAX,Maxity
NNN,Ninenoble
HAO,HistoryDAO
BAPE,APEmove Governance Token
DIONE,Dione Protocol
YODE,YodeSwap
BZEN,Bitzen.Space
MONKEX,Monkex
XLIST,XList
TOKKI,CRYPTOKKI
SERG,Seiren Games Network
MCD,CDbio
3QT,3QT
GIGA,GigaSwap
OUSDC,Orbit Bridge Klaytn USDC
LABS,LABS Protocol
DCU,DecentralizedUnited
LIS,Realis Network
REDLC,Redlight Chain
HAYYA,GO HAYYA
BACK,DollarBack
BEE,Herbee
HISAND33,hiSAND33
CANTO,CANTO
STC,Satoshi Island
DOGS,DogCoin
CODE,CODE
ENG,Eng Crypto
ULX,ULTRON
PFI,PoodleFi
RAID,Ancient Raid
MIX,DSC Mix
1MT,1Move
AURA,Aura Finance
BNBX,Stader BNBx
CBETH,Coinbase Wrapped Staked ETH
NOTE,Note
MCT,Mundocrypto
ERT,NEO FANTASY
LKC,Lucky Coin
MMO,MM Optimizer (Polygon)
POWA,Powabit
DINU,Doge Inu
POO DOGE,Poo Doge
JYC,Joe-Yo Coin
CINU,Canto Inu
TINU,Telegram Inu
MIM,Mint Marble
SNFTS,Seedify NFT Space
KUSD,Kolibri USD
USDTZ,USDtez
BPIT,BabyPitbull
BTCPAY,Bitcoin Pay
NPC,NPC Coin
META,ABCMETA
WCANTO,Wrapped CANTO
RAINSPIRIT,rainSPIRIT
CLMRS,Crolon Mars
ATLAS,THE ATLAS COIN
IBAT,Battle Infinity
LIQD,Liquid Finance
LIO,Leonidasbilic
GREATDANE,GreatDane
KEK,KeKChain
PITI,Pitbull Inu
ROC,Rocket Raccoon
TKB,TokenBot
BYP,BrightyPad
AUTOS,AutoSingle
GUT,Genesis Universe
ATID,AstridDAO Token
MAG,Monsterra (MAG)
JNS,Janus Network
OKA,Okaleido
QATAR,Qatar Inu
DJED,Djed
RUBY,Realms of Ruby
TRDO,TRONADO
NEMO,NEMO
HPN,HyperonChain
GDS,Golddoge Sachs
FIX00,FIX00
$FIVO,FitEvo
LVM,LakeViewMeta
HEEL,Good Dog
VTRA,E.C. Vitoria Fan Token
DAPE,Degenerate Ape Academy Floor Index
WHALES,Catalina Whales Index
NADA,NADA Protocol Token
GOD,Game of Dragons
IMPT,IMMOPET Token
SKP,SKYPlay
BIC,BeagleInu
VEST,Vestige
PUMLX,PUMLx
RED,RED TOKEN
USH,Hedge USD
BURR,Burrito Boyz Floor Index
OKAYB,Okay Bears Floor Index
ABC,ABC Floor Index
RBP,Pikaster
SRBP,Pikaster
SKEB,Skeb Coin
CARR,Carnomaly
GRND,SuperWalk
OKSE,Okse
BABY,Metababy
FON,INOFI
OPT2,Optimus OPT2
BCAT,BeerusCat
CHRP,Chirpley
SDF,ShadowFi
HIENS3,hiENS3
SPEX,StepEx
CAI,Colony Avalanche Index
MSCT,MUSE ENT NFT
MIKOTO,Tsukuyomi-no-Mikoto
DGZ,DogeZone
MMAI,MetamonkeyAi
SUDO,sudoswap
MFT,My Farm
KNDX,Kondux
BEACH,Beach Token (new)
CBSL,CeBioLabs
MC,Mechaverse
MAXX,MAXX Finance
DECODE,Decode Coin
LOG,LOGOS
DGNX,DegenX
HYPES,Supreme Finance
DIGIS,DigiSwap
SHAN,Shanum
POOP,ShitGame (POOP)
xGRO,Growth DeFi
XDAO,XDAO
WACME,Wrapped Accumulate
USDTE,Tether Avalanche Bridged
FDC,Fidance
RISU,Risu
HOICHI,Hoichi
METAL,Metal Blockchain
EHIVE,eHive
SHOP,Shopping.io
YYAVAX,Yield Yak AVAX
WUKONG,Monkey King
SHIBC,Shiba Classic
STRD,Stride
TTC,TechTrees
TANG,Tangent
XPERPS,xPERPS
ATPAY,AtPay
APT,Aptos
LING,Lingose
ATNT,Artizen
USK,USK
OBTC,Optical Bitcoin
ITSB,ITSBLOC
SRLTY,SaitaRealty
CRTB,Coritiba F.C. Fan Token
BAFC,BabyApeFunClub
OKG,Ookeenga
DEXI,Dexioprotocol
HIODBS,hiODBS
POINT,Point Coin
NISHIB,NitroShiba
MBASE,Minebase
TBC,Ten Best Coins
JEN,JEN COIN
O,Childhoods End
DSD,Dachshund
SFTMX,Stader sFTMX
KDX,Kaddex
ETHF,EthereumFair
ID,SPACE ID
POOP,Raresama
POINT,Point Network
DLC,Diamond Launch
SHIH-TZU,Shih Tzu Inu
YOLLLO,Yolllo
SC,ShibChain
ZARP,ZARP Stablecoin
LCR,Lucro
DCNT,Decanect
COCA,CYBER SOCCER
MGN,Mugen Finance
CATVERSE,Catverse
HER,HerityNetwork
MPLX,Metaplex
CUSD,Coin98 Dollar
MCL,McLaren F1 Fan Token
GBSK,Gençlerbirliği Fan Token
SFU,Safe Universe
BOB,BOB
RUG,RUG RADIO
JET,ApeJet
NTG,NEWTOWNGAMING
gALGO,Governance ALGO
NELUM,VICDAO NELUM
LUMIII,Lumiii
STYL,Stylike Governance
NSK,NSKSwap
ATX,AstroX
JPGC,JPGold Coin
VRGW,Virtual Reality Game World
STATE,New World Order
PRTG,Pre-retogeum
SAUCE,SaucerSwap
CIS,Chihuahua In Space
ISK,ISKRA Token
PIX,Pixie
METI,Meetin Token
UWU,UwU Lend
X1,MetaX
TYP,The Youth Pay
MADHAT,Mad Hatter Society
OPP,Open Proprietary Protocol
LEOX,LEOX
HIDOODLES,hiDOODLES
VTS,Veritise
KWENTA,Kwenta
DARUMA,Daruma
MOBX,MOBIX
$HMT,Humanize
AD,Angel Dust
SWU,Smart World Union
WETHW,Wrapped EthereumPoW
CRAMER,Cramer Coin
EGGT,Egg N Partners
MTRK,Matrak Fan Token
CPX,Cat Sphynx
BFT,The Big Five Token
CLOAK,Cloak
MON,Moneta DAO
SOUL,Soulsaver
MIBR,MIBR Fan Token
PRUF,PRüF Protocol
STA,STA
DST,Double Swap Token
TAMA,Tamadoge
ECS,eCredits
EDEL,Coin Edelweis
DPAY,Devour
$ZOOM,ZOOM Protocol
COLLIE,Collie Inu
LAEEB,FIFA-Laeeb
QIE,QI Blockchain
HATCHY,HatchyPocket
PVK,Privok Green Enegry
HUNT,Token Hunters
MNT,microNFT
WAIT,Hourglass
2GCC,2G CARBON COIN
MIT,MiningNFT
PALM,Palmswap
SONNE,Sonne Finance
SEAN,Starfish Finance
KEES,Korea Entertainment Education & Shopping
VBG,Vibing
WEB5,WEB5 Inu
IRISTOKEN,Iris Ecosystem
MOONION,Moonions
MUU,MUU
CARESV2,Project CareCoin
NXDT,NXD Next
BNI,Bitindi Chain
SALO,SALO Players
$DOSA,Dosa
GEFI,Genesis Finance
AGLA,Angola
PRMX,PREMA
HIMAYC,hiMAYC
ROND,ROND
PFI,PartyFi
GLDN,Gold Retriever
BHBD,bHBD
BHIVE,bHIVE
ATC,Atlantis Coin
FLOH,Halloween Floki
STZU,Shihtzu Exchange
STLE,Saint Ligne
MEE,Medieval Empires
SN,SpaceN
KATZ,LUCKY CATS
IFIT,CALO INDOOR
BONTE,Bontecoin
ZSKRAT,ZOMBIE SKRAT
CRANE$,ProspectorCrane
ALT,AptosLaunch Token
ET,Extraterrestrial Token
LOAN,Proton Loan
GOLC,GOLCOIN
ALEX,ALEX Lab
UCOIL,UCO Network
RXT,RIMAUNANGIS
ELAN,Elan
PRESALE,Presale.World
BNBP,BNBPot
AWM,Another World
$RAIN,Raindrops Protocol
BULL,BullDog Inu
ING,Infinity Games
ADO,ADO Protocol
BLUSD,LUSD Chicken Bonds
TTC,Tongtongcoin
LNR,Lunar
JOY,Joystick
ZEUS,Zeus Finance
ZIX,Coinzix
TST,The Standard Token
SAN,Club Santos Laguna Fan Token
MARU,marumaruNFT
KRS,Kingdom Raids
KAP,Kapital DAO
SMPC,SMPCOIN
ZVERSUS,Z Versus Project
CROWD,CrowdSwap
XEN,XEN Crypto
KOYO,Yofune Nushi
LOTT,Beauty Bakery Linked Operation Transaction Technology
LPFI,LP Finance
MYTH,Mythos
BLOCK-E,BLOCK-E
ICSA,Icosa
SCRATCH,Scratch
FRZW,FRZSwap
NZERO,NetZero
ANTX,AntNetworX
00,00 Token
CTT,Crazy Treasure Token
TYV,TYV Coin
ELF,ELF Wallet
SU,skyup
BFG,Battle For Giostone
FBD,Football Decentralized
CLEV,CLever Token
LWC,Linework Coin
XGRAPE,GrapeVine
PIB,PiBridge
GEM,Gemie
ATLAS,Atlas FC Fan Token
DLP,Decentralized Liquidity Program
FRP,Fame Reward Plus
X7DAO,X7DAO
X7R,X7R
SDCRV,Stake DAO CRV
DACT,Decentralized Activism
DECI,Maximus DECI
BASE,Maximus BASE
TRIO,Maximus TRIO
LUCKY,Maximus LUCKY
UP,Upsorber
HOUSE,Klaymore Stakehouse
GSI,Global Innovative Solutions
SOCCER,SoccerInu
CT,Create
BUZZ,BUZZ
SOON,Soonaverse
SER,Serum SER
KICKS,GetKicks
CAKEW,CakeWSwap
UCON,YouCoin Metaverse (old)
BRO,Brokkr
OPT3,Optimus OPT3
ASG,Asgard Games
ELT,ECLAT
SHARO,CrazySharo
MXZ,Maximus Coin
PINKIE,Pinkie Inu
VIVA,Viva Classic (new)
AVO,Avoteo
MEIN,Me-in
MARCO,MELEGA
TSANGNYON,TSANGNYON HERUKA
BOSS,BossDao
WMX,Wombex Finance
CLAY,Clay Nation
BIZA,BizAuto
PHNX,Phenix Finance (NEW)
DCHF,DeFi Franc
MEWC,Meowcoin
SOWL,SOWL Token
USHI,Ushi
BTT,Bitteam token
CLH,Clash
OHO,OHO
OAS,Oasys
HYPER,HyperChainX
EMC,EmirateSwap
HALO,HALO COIN
WPI,Wrapped Pi
THE,The Protocol
TWITTERX,TwitterX
BKM,Bunny King Metaverse
GOL,Goledo Finance
DFSM,DFS MAFIA (V2)
FRA,France Fan Token
MYRIA,Myria
stAPT,Ditto Staked Aptos
BRO$,BlockRock
KOL,King of Legends
YEON,Yeon
EFK,EFK Token
ACE,ACEToken
SWEEP,Sweeptoken
MAROSCA,Marosca Inu
ZZC,ZudgeZury
HPO,Hippo Wallet Token (HPO)
COOKIE,CookieSale
BG,BINGO
BOOP,Boop
ES2,EverSAFUv2
HELLO,HELLO
ASH,AshSwap
DIE,Die Protocol
BAO,BAO
CLOUD,CloudTx
BCL,Bitcoin Legend
CCX,ClearCryptos
HQR,Hayya Qatar
FBX,Finblox
WDOG,Winterdog
SDAO,SDAO
1ETH,1ETH
PXDOGE,Pixel Doge
BITBOY,BITCOIN BOY
LCT,Local Traders
TYRANT,Fable Of The Dragon
BOXC,BOXCASINO
XPLA,XPLA
BGVT,BIT GAME VERSE TOKEN
KCAL,KCAL
WCA,WCAPES
TIKKY,Tikky Inu
$DEATH,Shinigami
NUTGV2,NUTGAIN
ROO,Lucky Roo
VMT,Vemate
PPL,Pink Panther Lovers
AUDIO,Listenify
KRP,KRAKENPAD
MIRROR,mirror
MW2,MoonwayV2
APTOGE,Aptoge
KALE,Bluelight
GTI,GTI Token
FIRA,Defira (Cronos)
MMSC,MMSC PLATFORM
GLON,Glowston
MGP,Magpie
LEVE,Leve Invest
JDB,JDB
MOJO,Mojito Markets
SNS,Melody
SGS,Melody
DST,DAYSTARTER
GBR,Gabur
BALTO,Balto Token
tAPT,Tortuga Finance Aptos
CCHG,C+Charge
BBC,BULL BTC CLUB
VENO,VENO
PRIMAL,PRIMAL
LEO,Alcazar
BSHARK,Baby Shark
PROTEO,Proteo DeFi
XF,XRPFarm
PALM,PalmPay
ITA,Italian National Football Team Fan Token
FRAG,Fragmint
XSHARE,xShare
NAC,Nirvana Chain
ABB,Astro Token
PEPE,PepePAD
JPD,JackpotDoge
XCRX,xCRX
DOLZ,DOLZ
MIRL,Made In Real Life
KRU,Kingaru
HFT,Hashflow
RFT,Rangers Fan Token
CCOIN,Crypteriumcoin
KNK,Kineko
QUO,Quoll Finance
BBC,Babacoin
BLA,BLUEART TOKEN
SWC,Shiba World Cup
FDOGE,FIFADOGE
EID,ETHW ID
DUA,DUA Token
TBFT,Turkish Basketball Federation Fan Token
SAFO,SafeOne Chain
VRJAM(BLUE),VRJAM(BLUE)
CATHEON,Catheon Gaming
SILK,SILK
PIAS,PIAS
VNXAU,VNX Gold
NIFLOKI,NitroFloki
GLF,Galaxy Finance
MTK,Metatoken
FORTUNE,Fortuneum
PP,PoorPleb
DBI,Don't Buy Inu
$DGTV,Doge-TV
ARC,Crypto ARC
KUOR,Kuwa Oracle
RH31,RABBIT HALLOWEEN
TDOGE,TWITTERDOGE
STYLE,Style
GOO,Art Gobblers Goo
BLU,Bluejay Finance
ANKA,Ankaragücü Fan Token
KSK,Karşıyaka Taraftar Fan Token
DNZ,Denizlispor Fan Token
BRACE,Bitci Racing Token
MXGP,MXGP Fan Token
DAFT,Deportivo Alavés Fan Token
GMD,GMD Protocol
RBT,Run&Burn
GGT,GameGuru
JITOSOL,Jito Staked SOL
GENZ,GENZ Token
ALBEDO,ALBEDO
TMG,T-mac DAO
MSGO,MetaSetGO
CTG,City Tycoon Games
CHAMP,Ultimate Champions
JPC,JPEX
UPLOAD,Upload Token
FLIGHT,FLIGHTCLUPCOIN
DWC,DOGE WORLD CUP
NFT2$,NFT2STAKE
SHUMI,SHUMI
PZP,PlayZap
WTO,Wettok Market
CHEESE,Cheese (V2)
IXP,IMPACTXPRIME
MYPO,My Points E-Commerce
ZOMBIE,Zombie Runner
ZAFI,ZakumiFi
ZFM,ZFMCOIN
MIRA,Chains of War
HISQUIGGLE,hiSQUIGGLE
HIMEEBITS,hiMEEBITS
ECT,Echain Network
ECOX,ECOx
ZILLACOIN,ZillaCoin
LEVI,LeverageInu
DREAD,BRITARIA
FOOTBALL,Football INU
FBURN,Forever Burn
OXM,OXM Protocol
AMA,AMAUROT
TLC,TLChain
KXP,KodexPay
BOND,Bondly
AG,AGAME
ARNC,Arnoya classic
AUTUMN,Autumn
EQ9,EQ9
FON,FONSmartChain
FISH,Fish
TRMX,TourismX Token
XCAL,3xcalibur
TRI,Trice
FTN,Fasttoken
VSL,Vetter Skylabs
TMAC,Tip Me A Coffee
ACX,Across Protocol
PARADOX,The Paradox Metaverse
POM,Proof Of Memes
POP,Popcoin
REBUS,Rebuschain
WKT,World Knowledge Token
X7C,X7 Coin
CFARM,CoinFarm (new)
FSC,Fileshare Platform
ASAN,ASAN VERSE
JOT,Jot Art
SB,Scary Bunny
ANI,AnimeSwap
NUTS,NutsDAO
FLAG,Flag Media
GAU,Gamer Arena
PPM,Punk Panda Messenger
MS,Morphswap
CST,Contents Shopper Token
DOTR,Cydotori
DAE,Daefrom
BITRA,Bitratoken
TSN,Tsunami Exchange
XLN,LunaOne
LAEEB,LaEeb Token
OPX,OPX Finance
SD,Soccers Dog
HIFIDENZA,hiFIDENZA
HIOD,hiOD
DINO,DinoLFG
EAD,Learning Cash
WBM,WB-Mining
PINE,Pine
UUSD,Utopia USD
MAMA,Masterpiece Maker
MEE,Meeiro
HYCO,HYPERCOMIC
VIDT,VIDT DAO
PMR,Pomerium Gaming
HOLY,HolyGrails.io
CBFINU,CBFINU
VINA,VICUNA
SYC,YCLUB
CWC,CrypWorld
READ,Reach DAO
XAI,XAI Silo Finance
AVA,Avatly
XTT,XSwap Treasure
IST,Inter Stable Token
DOJO COIN,DOJO Coin
LKT,LOCKER Token
JEUR,Jarvis Synthetic Euro
VB,Very Banking
TAIL,Tail
FIBO,FibSWAP DEx
GC,Goal Champion
DINERO,Dinerobet
PBIRB,Parrotly
HATI,Hati
WJEWEL,WJEWEL
CRVFRAX,Curve.fi FRAX/USDC
HOOK,Hooked Protocol
ALT,ArchLoot
ASM,AS Monaco Fan Token
TRI,Trillant
TY,Takyon
GFLY,BattleFly
INDY,Indigo Protocol
CD,Cash Driver
CR7,CR7DAO
CUBIX,CUBIX
CRYPTO,Big Crypto Game
WEVMOS,Wrapped Evmos
TRC,Tracer
FWCL,Legends
RSC,Risecoin
SM96,Safemoon 1996
AUX,AUX Coin
LODE,LODE Token
VATRENI,Croatian FF Fan Token
HIGAZERS,hiGAZERS
XUSD,Space Rebase XUSD
PHNX,Phenix Finance (Polygon)
CANDY,Bored Candy City
FNC,FanCoin®
NITRO,Nitro
GINU,Givewell Inu
XOPENX,OpenXSwap Gov. Token
OPXVEVELO,OpenX Locked Velo
AGX,AGX Coin
AUSDC,aUSDC
EDE,El Dorado Exchange
NUSA,Nusa
PEPEBET,PEPE.bet
CARE,CareCoin
SET,Setter Protocol
WSX,Wrapped SX Network
WNRG,Wrapped-Energi
NEXUS,NEXUSPAD PROTOCOL
NIK,NIKPLACE
VXON,VoxNET
GDE,GianniDoge Esport
DIMO,DIMO
SPILLWAYS,SpillWays
NUGEN,NUGEN COIN
PPC,Pokemon Play
FNCY,FNCY
BB-A-USDT,Balancer Boosted Aave USDT
SLS,Smart Link Solution
HONEY,Hivemapper
FISH,SwapFish
XRPC,Xrp Classic (old)
EXT,ExodusExt
SHFT,Shibcraft
XMC,X-MASK Coin
WDF,Wallet Defi
DNX,Dynex
METANO,Metano
EMAID,MaidSafeCoin
AIRTNT,Airtnt
IGUP,IGUP (IguVerse)
RXD,Radiant
FLN,Falcon
FRL,Fireal
HIPENGUINS,hiPENGUINS
DGH,Digihealth
PETH,pETH
SCI,SCI Coin
SFI,STRX Finance
OIL,Petroleum OIL
MDT,Meta Dance
IPOR,IPOR
FND,Foundation
BLACK,Black Token
SAT,Super Athletes Token
NAVI,Atlas Navi
$ALPHA,Alpha Shares (New)
CATVILLS,Catvills Coin
WAHED,WAHED PROJECTS LTD
MBE,MxmBoxcEus Token
REGENT,REGENT COIN
DRB,Digimon Rabbit
SRG,illumiShare SRG
UBXN,UpBots Token
OPENAI ERC,OpenAI ERC
SDL,stake.link
SWIFY,Swapify
MTW,Meta Space 2045
BDS,Black Dragon Society
DDF,Dives Defi
SHINJA,Shibnobi(New)
ZINU,Zombie Inu(New)
ALLIN,All In
PIP,Pi Protocol
HLM,Healium
CATCOIN,PlanetCats
SPXC,SpaceXCoin
VERSE,Verse
eUSD,Electronic USD
SPACE,Space Chain
CP,Cookies Protocol
AFD,Animal Farm Dogs
ZOGI,ZOGI
MEGA,MegaWorld
ankrBNB,Ankr Staked BNB
TBC,TURBOCHAIN
TXS,Xstudio
SFUSD,StableFund USD
HICLONEX,hiCLONEX
GRAIL,Camelot Token
CAT,Cat
CMUMAMI,Compounded Marinated UMAMI
ZIBU,Zibu
Y5,Y5 Crypto
MAORABBIT,MaoRabbit
BALVEY,Baby Alvey
DOGEZILLA,DogeZilla V2
ABEL,Abel finance
CIMO,Cinnamoon
SOT,Soccer Crypto
GERMANY,Germany Rabbit Token
OORC,Orbit Bridge Klaytn Orbit Chain
TIGRES,Tigres Fan Token
OHANDY,Orbit Bridge Klaytn Handy
BIB,BIB Token
ECG,Superpower Squad
CVTX,Carrieverse
STZ,Starz
NFA,Nitro Frens Army
TAO,bittensor
IMGNAI,Image Generation AI
RABBIT,Rabbit2023
SFIT,Sense4FIT
TFA,Take Flight Alpha DAO
CROID,Cronos ID
CADINU,Canadian Inuit Dog(NEW)
IMPT,IMPT
HOMIECOIN,Homie Wars
GRI,GOLDEN REGENT INVESTMENT
IUSD,Indigo Protocol - iUSD
CIX,Centurion Invest
SHIELD,Dejitaru Shirudo
HKBY,Huckleberry Inu
DWT,DexWallet
BERGERDOGE,BergerDoge
MGXG,Malgo Finance
AMKT,Alongside Crypto Market Index
TCNH,TrueCNH
ALIENSQUID,Alien Squid
MTG,MTG Token
DBR,DOLA Borrowing Right
ETX,ETXInfinity
DEXO,DEXO
CSPT,CEASports
RIA,Calvaria: Duels of Eternity
CROOM,Cryptosroom
TCGC,TCG Verse
XSHIB,CHRISTMAS SHIBA
ZENIQ,Zeniq
PROP,Propland
VXT,Voxto Amplify
FTC,Fintoken Coin
$CHOO,Chooky Inu
DYZILLA,DYZilla
LCRO,Liquid CRO
HIFI,Hifi Finance
MMY,Mummy Finance
DOGENS,Dogens
Y2K,Y2K
HORSEA,HorseaFi
MCOIN,mCoin
IBTC,Indigo Protocol - iBTC
HWT,Honor World Token
2023MOON,2023 MOON
CHEEL,Cheelee
ADVT,Advantis
ZRO,Protocol Zero
OREO,OreoSwap
XOLO,Xoloitzcuintli
LST,Lovely Swap
SPOT,Spot
SHIK,SHIKOKU
XBLL,ExtractoDAO Bull
MURA,Murasaki
XSAUCE,xSAUCE
HIAZUKI,hiAZUKI
JELLY,Jelly eSports
ACRIA,Acria.AI
LKT,Lux King Tech
NYAPE,NEW YEAR APE
CZR,CZRED
UNS,UNS TOKEN
TEM,TemDAO
DMOON,Dollarmoon
WEMIX$,WEMIX Dollar
CONE,HoneyWood
CROS,CroSwap
T99,TETHEREUM
LYFE,LYFE
HIFLUF,hiFLUF
HICOOLCATS,hiCOOLCATS
BONK,Bonk
T23,T23
COMA,Compound Meta
ZKN,zkNFTex
$DMC,Domestic collectors
RABBITKING,Rabbitking
AST,Absolute Sync
BONY,Bloody Bunny
VAULT,Vaulteum
SRX,Syrup Finance
DOGETREND,DogeTrend
SHEN,Shen
3P,Web3Camp
LVL,Level Finance
LGO,Level Finance
BLUR,Blur
OHMI,One Hundred Million Inu
PKTK,Peak Token
POI$ON,Poison Finance
LOPES,Leandro Lopes
PUB,PinHub
BABYRABBIT,Babyrabbit
FGHT,Fight Out
BIC,Billiard Crypto
WVPN,Wallet VPN
BC,Old Bitcoin
AROR,Arora
VRG,Virtual Reality Glasses
NETC,Network Capital Token
PRVC,PrivaCoin
MATCH,Matching Game
FITM,FitMax
HAN,HanChain
STE,ShopNEXT
NEXT,ShopNEXT
SAKURA,Blossom
BTTY,Bitcointry Token
AMBR,Ambra
TNX,TonexCoin
SCALE,Scaleton
LAKE,Data Lake
MNU,NirvanaMeta V2
JMZ,Jimizz
CLAVELL,Clavell Inu
DUBBZ,Dubbz
BCB,Blockchain Bets
WIZ,WIZ Protocol
TND,Tender.fi
DFC,Defi Connect (new)
CHILI,CHILI
HIMOONBIRDS,hiMOONBIRDS
SPC,Storepay
METAF,METAFASTEST
SFRXETH,Frax Staked Ether
FRONK,Fronk
BREAD,Bread
ONIGI,Onigiri Neko
SBONK,SHIBONK
SOLGE,Solge
HBARX,HBARX
SHIBO,Shibosu
RCM,READ2N
CNLT,Cannaland Token
KING,Kingdomverse
ACS,Access Protocol
GRV,Grove Coin
KNT,Kinect Finance
CTRL2XY,Control2XY
DLC,Doglaikacoin
MOH,Medal of Honour
GENI,Genius
XST,SORA Synthetics
CNHC,CNHC
PROXY,Proxy Swap
PLSB,PulseBitcoin
D2T,Dash 2 Trade
COPE,Cope
STJUNO,Stride Staked Juno
ROE,Rise of Elves
TIPO,TIPO Token
USP,USP Token
FRXETH,Frax Finance - Frax Ether
APC,APass
XI,Xi Token
LIUX,LIUX
DOGGO,DOGGO
EZY,EZZY GAME
KDOE,Kudoe
REDPANDA,Redpanda Earth (V2)
ASTRA,Astra DAO
LIT,Timeless
HIMFERS,hiMFERS
ARENA,ESPL ARENA
VTR,Virtual Trader
DTG,Defi Tiger
WIX,TradeWix
REWARD,RewardTax
OFE,Ofero
POG,Poglana
TOMI,tomiNet
VELA,Vela Exchange
VEGE,Vege Token
TWT,TwitFi
BUND,BundlesBets V2
TRG,The Rug Game
CORE,Core
MEF,MEFLEX
BAY,Baymax Finance
STFX,STFX
MEME,Meme Network
KWAI,KWAI
QUON,Quontral
AREA,Areon Network
ROTTO,Rottoken
KINU,KIN INU
CTEX,Crypto tex
NFAI,Not Financial Advice
KNDM,Kingdom
SIMP,SO-COL
SKET,Sketch Coin
METADOGE,MetaDoge
KLX,Kalima Blockchain
CNC,Conic Finance
MINT,Mintpad
GWINK,Genesis Wink
COM,Communis
CRNCHY,Crunchy Network
MECI,Meta Game City
DSETH,Diversified Staked Ethereum Index
HAMI,Hamachi Finance
CACTUS,CACTUS
BOJI,Boji V2
VNO,Veno Finance
NEU,Neutra Finance
NOX,NOX
AIPAD,AIPAD
ARBINU,ArbInu
MTAO,MEME TAO
VETME,VetMe
FLWR,SOL Flowers
BS,Black Stallion
$BOO,GhostKidDao
FOMO,fomobsc
BTAF,BTAF token
TUPAN,Tupan
HILO,HILO
3KM,3 Kingdoms Multiverse
PLCU,PLC Ultima
DUX,DUX
RAVE,Rave Names
GMMT,Giant Mammoth
TICKR,Tickr
FLONA,Flona
HSE,Hest stake
I-STABLE,iStable
DOGPAD,DogPad Finance
EPILLO,Epillo
OKAGE,Okage Inu
AUD,Aussie Digital
THE,THENA
SILV2,Escrowed Illuvium 2
HACHI,Akita DAO
$CRYPT,Secret Skellies Society
CAI,CryptoAI
FUTURE-AI,Future AI
GOBLIN,Stake Goblin
WTR,Deepwaters
UT,Fantaverse
GINTO,Anito Legends
CRETA,Creta World
YOURWALLET,YourWallet
SHIBDAO,Shibarium DAO
NEURONI,Neuroni AI
0X0,0x0.ai: AI Smart Contract
SHIL,Shila Inu
MOVE,BlueMove
LGC,LiveGreen Coin
HIVALHALLA,hiVALHALLA
ESCROW,Cryptegrity DAO
BMDA,Bermuda
XRPH,XRP Healthcare
WAIFU,Waifu
CBONK,CantoBonk
WOOF,WoofWork.io
ZKB,ZK Cross Chain Bridge
ASTRO,Astroport
UMT,UnityMeta
SOLLAMA,Sollama Utilities
NEXA,Nexa
GBT,Green Block Token
BISKIT,Biskit Protocol
MADOG,MarvelDoge
JIZZ,JizzRocket
DSC,Digi Sign Chain
LMDA,Lambda Markets
WLX,Wallax
D3D,D3D Social
IM,Internet Money
ARCAI,Archive AI
POOF,Poof Token
GFAL,Games for a Living
SHINU,Sheikh Inu
ODYS,OdysseyWallet
SLAB,ShibAI Labs
PAW,PAWSWAP
HADES,Hadeswap
DYNA,Dynamic
VC,Vcash
BSCPAY,BSC PAYMENTS
NVS,Navis
WCFX,Wrapped Conflux
PSI,TridentDAO
HIKARI,Hikari Protocol
IMAYC,IMAYC
BAG,tehBag
MOUSEWORM,Mouseworm
ZYB,Zyberswap
KING,King Finance
WMINIMA,Wrapped Minima
FUD,FTX Users' Debt
SHIB0.5,Half Shiba Inu
MUSICAI,MusicAI
DIA,Synergy Diamonds
EVOAI,EvolveAI
RR,Red Rabbit
STABLZ,Stablz
MPX,Morphex
FUND,Teh Fund
BRAIN,Black Rabbit AI
IPISTR,Shorter Finance
ALL,All U Can
CLA,Candela Coin
GXE,XENO Governance
OXAI,OxAI.com
AIDOGEMINI,AI DogeMini
HIRENGA,hiRENGA
PEPE,PepeSol
ACR,Ai Card Render
JP,JP
SIDE,Side.xyz
CS,Child Support
FLOSHIDO,FLOSHIDO INU
BTON,Blockton
MATRIX,Matrix
TOSHI,Toshi Tools
LUX,LUXWORLD
RBX,ReserveBlock
WKLAY,Wrapped Klaytn
HIUNDEAD,hiUNDEAD
AMX,Alt Markets
SUGAR,SugarYield
USDE,Energi Dollar
GENAI,Genie AI
AIONMARS,AIon Mars
OLEA,Olea Token
PEN,Pendulum
MCOIN,MariCoin
NEURALAI,Neural AI
CAL,FitBurn
GLC,GlieseCoin
ADG,AndaGold
AVN,Avian
CHIN,Chin
ARC,Arcadeum
OZONE,Ozonechain
WEB3T,Web3Tools
BLAB,Bee AI Labs
EGGS,Eggs
CVXFXS,Convex FXS
IFC,iFortune
CYMI,CryptMi
CSHIB,Canto Shib
AMT,AmazeToken
NEWS,Reset News
TERZ,SHELTERZ
FCTR,Factor Dao
FWIN-AI,Fight Win AI
NVG,NightVerse Game
MILKAI,MilkAI
